Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,SessionType,Year,Race,pirelliCompound
0 days 00:58:44.731000,LAW,30,0 days 00:01:34.397000,17.0,5.0,,,0 days 00:00:30.022000,0 days 00:00:40.780000,0 days 00:00:23.595000,0 days 00:57:40.356000,0 days 00:58:21.136000,0 days 00:58:44.731000,239.0,272.0,286.0,321.0,True,SOFT,5.0,False,Racing Bulls,0 days 00:57:10.334000,,1,,,,False,True,94.397,FP1,2025,Bahrain Grand Prix,C3
0 days 01:00:46.039000,LAW,30,0 days 00:02:01.308000,18.0,5.0,,0 days 01:00:44.123000,0 days 00:00:41.972000,0 days 00:00:51.198000,0 days 00:00:28.138000,0 days 00:59:26.703000,0 days 01:00:17.901000,0 days 01:00:46.039000,118.0,254.0,,248.0,False,SOFT,6.0,False,Racing Bulls,0 days 00:58:44.731000,,1,,,,False,False,121.308,FP1,2025,Bahrain Grand Prix,C3
0 days 01:10:31.462000,LAW,30,,19.0,6.0,0 days 01:08:29.701000,,,0 days 00:00:44.277000,0 days 00:00:24.511000,,0 days 01:10:06.967000,0 days 01:10:31.518000,227.0,248.0,276.0,160.0,False,SOFT,7.0,False,Racing Bulls,0 days 01:00:46.039000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 01:12:11.430000,LAW,30,0 days 00:01:39.968000,20.0,6.0,,,0 days 00:00:31.688000,0 days 00:00:43.510000,0 days 00:00:24.770000,0 days 01:11:03.150000,0 days 01:11:46.660000,0 days 01:12:11.430000,231.0,248.0,283.0,295.0,False,SOFT,8.0,False,Racing Bulls,0 days 01:10:31.462000,,1,,,,False,True,99.968,FP1,2025,Bahrain Grand Prix,C3
0 days 01:13:51.853000,LAW,30,0 days 00:01:40.423000,21.0,6.0,,,0 days 00:00:31.603000,0 days 00:00:43.852000,0 days 00:00:24.968000,0 days 01:12:43.033000,0 days 01:13:26.885000,0 days 01:13:51.853000,227.0,246.0,279.0,307.0,False,SOFT,9.0,False,Racing Bulls,0 days 01:12:11.430000,,1,,,,False,True,100.423,FP1,2025,Bahrain Grand Prix,C3
0 days 01:16:28.879000,LAW,30,,22.0,6.0,,,0 days 00:00:46.288000,0 days 00:01:00.570000,0 days 00:00:50.040000,0 days 01:14:38.269000,0 days 01:15:38.855000,0 days 01:16:29.064000,130.0,186.0,32.0,191.0,False,SOFT,10.0,False,Racing Bulls,0 days 01:13:51.853000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 01:19:11.089000,LAW,30,,23.0,6.0,,0 days 01:19:09.306000,0 days 00:01:15.411000,0 days 00:00:55.213000,0 days 00:00:31.794000,0 days 01:17:44.290000,0 days 01:18:39.449000,0 days 01:19:11.089000,189.0,227.0,,255.0,False,SOFT,11.0,False,Racing Bulls,0 days 01:16:28.879000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 00:15:56.407000,OCO,31,,1.0,1.0,0 days 00:13:26.508000,,,0 days 00:01:05.250000,0 days 00:00:30.305000,,0 days 00:15:26.291000,0 days 00:15:56.494000,128.0,155.0,278.0,47.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:13:26.508000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:17:32.986000,OCO,31,0 days 00:01:36.579000,2.0,1.0,,,0 days 00:00:30.624000,0 days 00:00:41.863000,0 days 00:00:24.092000,0 days 00:16:27.031000,0 days 00:17:08.894000,0 days 00:17:32.986000,232.0,258.0,280.0,306.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:15:56.407000,,1,,,,False,True,96.579,FP1,2025,Bahrain Grand Prix,C2
0 days 00:20:14.335000,OCO,31,,3.0,1.0,,,0 days 00:00:51.167000,0 days 00:01:10.895000,0 days 00:00:39.216000,0 days 00:18:24.370000,0 days 00:19:35.214000,0 days 00:20:14.335000,116.0,122.0,155.0,116.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 00:17:32.986000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:22:51.683000,OCO,31,,4.0,1.0,,,0 days 00:00:53.517000,0 days 00:01:11.321000,0 days 00:00:32.670000,0 days 00:21:08.008000,0 days 00:22:19.142000,0 days 00:22:51.838000,123.0,132.0,279.0,142.0,False,MEDIUM,4.0,True,Haas F1 Team,0 days 00:20:14.335000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:24:27.781000,OCO,31,0 days 00:01:36.098000,5.0,1.0,,,0 days 00:00:30.514000,0 days 00:00:41.678000,0 days 00:00:23.906000,0 days 00:23:22.197000,0 days 00:24:03.875000,0 days 00:24:27.781000,233.0,260.0,280.0,309.0,True,MEDIUM,5.0,True,Haas F1 Team,0 days 00:22:51.683000,,1,,,,False,True,96.098,FP1,2025,Bahrain Grand Prix,C2
0 days 00:27:07.112000,OCO,31,,6.0,1.0,,,0 days 00:00:52.473000,0 days 00:01:10.616000,0 days 00:00:36.140000,0 days 00:25:20.526000,0 days 00:26:31.067000,0 days 00:27:07.228000,125.0,93.0,282.0,132.0,False,MEDIUM,6.0,True,Haas F1 Team,0 days 00:24:27.781000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:28:43.939000,OCO,31,0 days 00:01:36.827000,7.0,1.0,,,0 days 00:00:30.622000,0 days 00:00:42.291000,0 days 00:00:23.914000,0 days 00:27:37.734000,0 days 00:28:20.025000,0 days 00:28:43.939000,234.0,261.0,278.0,308.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 00:27:07.112000,,12,,,,False,True,96.827,FP1,2025,Bahrain Grand Prix,C2
0 days 00:30:49.352000,OCO,31,0 days 00:02:05.413000,8.0,1.0,,0 days 00:30:47.484000,0 days 00:00:36.196000,0 days 00:00:58.674000,0 days 00:00:30.543000,0 days 00:29:20.135000,0 days 00:30:18.809000,0 days 00:30:49.352000,165.0,220.0,,298.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 00:28:43.939000,,1,,,,False,False,125.413,FP1,2025,Bahrain Grand Prix,C2
0 days 00:48:00.663000,OCO,31,,9.0,2.0,0 days 00:45:29.530000,,,0 days 00:01:10.782000,0 days 00:00:32.110000,,0 days 00:47:28.553000,0 days 00:48:00.690000,138.0,150.0,281.0,99.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:30:49.352000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 00:49:34.847000,OCO,31,0 days 00:01:34.184000,10.0,2.0,,,0 days 00:00:29.676000,0 days 00:00:40.902000,0 days 00:00:23.606000,0 days 00:48:30.339000,0 days 00:49:11.241000,0 days 00:49:34.847000,240.0,267.0,281.0,315.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:48:00.663000,,1,,,,False,True,94.184,FP1,2025,Bahrain Grand Prix,C3
0 days 00:52:20.776000,OCO,31,,11.0,2.0,,0 days 00:52:18.962000,0 days 00:00:48.017000,0 days 00:01:13.705000,0 days 00:00:44.305000,0 days 00:50:22.934000,0 days 00:51:36.556000,0 days 00:52:20.776000,121.0,119.0,,169.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:49:34.847000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 00:55:17.997000,OCO,31,,12.0,3.0,0 days 00:52:41.488000,,0 days 00:01:18.058000,0 days 00:01:06.555000,0 days 00:00:32.563000,0 days 00:53:39.093000,0 days 00:54:45.668000,0 days 00:55:18.129000,128.0,138.0,280.0,156.0,False,SOFT,4.0,False,Haas F1 Team,0 days 00:52:20.776000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 00:56:55.339000,OCO,31,0 days 00:01:37.342000,13.0,3.0,,0 days 00:56:53.497000,0 days 00:00:29.972000,0 days 00:00:41.104000,0 days 00:00:26.266000,0 days 00:55:47.969000,0 days 00:56:29.073000,0 days 00:56:55.339000,239.0,267.0,,312.0,False,SOFT,5.0,False,Haas F1 Team,0 days 00:55:17.997000,,1,,,,False,False,97.342,FP1,2025,Bahrain Grand Prix,C3
0 days 01:09:34.555000,OCO,31,,14.0,4.0,0 days 01:07:37.932000,,,0 days 00:00:43.103000,0 days 00:00:24.191000,,0 days 01:09:10.503000,0 days 01:09:34.665000,233.0,248.0,277.0,199.0,False,MEDIUM,9.0,False,Haas F1 Team,0 days 00:56:55.339000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 01:11:12.265000,OCO,31,0 days 00:01:37.710000,15.0,4.0,,,0 days 00:00:31.059000,0 days 00:00:42.557000,0 days 00:00:24.094000,0 days 01:10:05.614000,0 days 01:10:48.171000,0 days 01:11:12.265000,233.0,255.0,277.0,292.0,False,MEDIUM,10.0,False,Haas F1 Team,0 days 01:09:34.555000,,1,,,,False,True,97.71,FP1,2025,Bahrain Grand Prix,C2
0 days 01:12:50.455000,OCO,31,0 days 00:01:38.190000,16.0,4.0,,,0 days 00:00:31.212000,0 days 00:00:42.832000,0 days 00:00:24.146000,0 days 01:11:43.477000,0 days 01:12:26.309000,0 days 01:12:50.455000,233.0,253.0,279.0,292.0,False,MEDIUM,11.0,False,Haas F1 Team,0 days 01:11:12.265000,,1,,,,False,True,98.19,FP1,2025,Bahrain Grand Prix,C2
0 days 01:14:28.883000,OCO,31,0 days 00:01:38.428000,17.0,4.0,,,0 days 00:00:31.252000,0 days 00:00:42.795000,0 days 00:00:24.381000,0 days 01:13:21.707000,0 days 01:14:04.502000,0 days 01:14:28.883000,233.0,256.0,282.0,292.0,False,MEDIUM,12.0,False,Haas F1 Team,0 days 01:12:50.455000,,1,,,,False,True,98.428,FP1,2025,Bahrain Grand Prix,C2
0 days 01:16:45.162000,OCO,31,0 days 00:02:16.279000,18.0,4.0,,,0 days 00:00:32.946000,0 days 00:00:59.637000,0 days 00:00:43.696000,0 days 01:15:01.829000,0 days 01:16:01.466000,0 days 01:16:45.162000,152.0,151.0,52.0,310.0,False,MEDIUM,13.0,False,Haas F1 Team,0 days 01:14:28.883000,,1,,,,False,True,136.279,FP1,2025,Bahrain Grand Prix,C2
0 days 01:19:22.464000,OCO,31,,19.0,4.0,,0 days 01:19:20.655000,0 days 00:01:13.841000,0 days 00:00:53.234000,0 days 00:00:30.257000,0 days 01:17:59.159000,0 days 01:18:52.365000,0 days 01:19:22.464000,208.0,192.0,,265.0,False,MEDIUM,14.0,False,Haas F1 Team,0 days 01:16:45.162000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:17:01.027000,DRU,34,,1.0,1.0,0 days 00:14:31.853000,,,0 days 00:00:53.785000,0 days 00:00:42.589000,,0 days 00:16:18.652000,0 days 00:17:01.057000,195.0,164.0,280.0,102.0,False,HARD,1.0,True,Aston Martin,0 days 00:14:31.853000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:18:40.828000,DRU,34,0 days 00:01:39.801000,2.0,1.0,,,0 days 00:00:31.780000,0 days 00:00:43.320000,0 days 00:00:24.701000,0 days 00:17:32.807000,0 days 00:18:16.127000,0 days 00:18:40.828000,235.0,259.0,282.0,310.0,True,HARD,2.0,True,Aston Martin,0 days 00:17:01.027000,,1,,,,False,True,99.801,FP1,2025,Bahrain Grand Prix,C1
0 days 00:21:19.399000,DRU,34,,3.0,1.0,,,0 days 00:00:52.453000,0 days 00:01:06.487000,0 days 00:00:39.636000,0 days 00:19:33.518000,0 days 00:20:40.042000,0 days 00:21:19.489000,103.0,90.0,280.0,191.0,False,HARD,3.0,True,Aston Martin,0 days 00:18:40.828000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:22:58.680000,DRU,34,0 days 00:01:39.281000,4.0,1.0,,,0 days 00:00:31.437000,0 days 00:00:43.302000,0 days 00:00:24.542000,0 days 00:21:50.836000,0 days 00:22:34.138000,0 days 00:22:58.680000,228.0,257.0,279.0,318.0,True,HARD,4.0,True,Aston Martin,0 days 00:21:19.399000,,1,,,,False,True,99.281,FP1,2025,Bahrain Grand Prix,C1
0 days 00:25:10.504000,DRU,34,0 days 00:02:11.824000,5.0,1.0,,0 days 00:25:08.699000,0 days 00:00:42.893000,0 days 00:00:55.803000,0 days 00:00:33.128000,0 days 00:23:41.573000,0 days 00:24:37.376000,0 days 00:25:10.504000,181.0,177.0,,214.0,False,HARD,5.0,True,Aston Martin,0 days 00:22:58.680000,,1,,,,False,False,131.824,FP1,2025,Bahrain Grand Prix,C1
0 days 00:38:08.784000,DRU,34,,6.0,2.0,0 days 00:36:03.878000,,,0 days 00:00:55.919000,0 days 00:00:29.108000,,0 days 00:37:39.951000,0 days 00:38:08.917000,174.0,154.0,283.0,150.0,False,HARD,6.0,False,Aston Martin,0 days 00:25:10.504000,,12,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:39:46.795000,DRU,34,0 days 00:01:38.011000,7.0,2.0,,,0 days 00:00:31.087000,0 days 00:00:42.712000,0 days 00:00:24.212000,0 days 00:38:39.871000,0 days 00:39:22.583000,0 days 00:39:46.795000,237.0,264.0,281.0,314.0,True,HARD,7.0,False,Aston Martin,0 days 00:38:08.784000,,1,,,,False,True,98.011,FP1,2025,Bahrain Grand Prix,C1
0 days 00:42:34.962000,DRU,34,,8.0,2.0,,,0 days 00:00:51.282000,0 days 00:01:20.086000,0 days 00:00:36.703000,0 days 00:40:38.359000,0 days 00:41:58.298000,0 days 00:42:35.094000,102.0,108.0,285.0,169.0,False,HARD,8.0,False,Aston Martin,0 days 00:39:46.795000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:44:12.111000,DRU,34,0 days 00:01:37.149000,9.0,2.0,,,0 days 00:00:30.530000,0 days 00:00:42.437000,0 days 00:00:24.182000,0 days 00:43:05.492000,0 days 00:43:47.929000,0 days 00:44:12.111000,239.0,259.0,282.0,317.0,True,HARD,9.0,False,Aston Martin,0 days 00:42:34.962000,,1,,,,False,True,97.149,FP1,2025,Bahrain Grand Prix,C1
0 days 00:47:02.774000,DRU,34,,10.0,2.0,,,0 days 00:00:54.817000,0 days 00:01:16.497000,0 days 00:00:39.359000,0 days 00:45:07.092000,0 days 00:46:23.543000,0 days 00:47:02.807000,147.0,133.0,187.0,118.0,False,HARD,10.0,False,Aston Martin,0 days 00:44:12.111000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:49:32.587000,DRU,34,0 days 00:02:29.813000,11.0,2.0,,,0 days 00:00:50.985000,0 days 00:01:08.062000,0 days 00:00:30.766000,0 days 00:47:53.759000,0 days 00:49:01.821000,0 days 00:49:32.587000,115.0,141.0,281.0,158.0,False,HARD,11.0,False,Aston Martin,0 days 00:47:02.774000,,1,,,,False,True,149.813,FP1,2025,Bahrain Grand Prix,C1
0 days 00:51:10.375000,DRU,34,0 days 00:01:37.788000,12.0,2.0,,,0 days 00:00:31.178000,0 days 00:00:42.522000,0 days 00:00:24.088000,0 days 00:50:03.765000,0 days 00:50:46.287000,0 days 00:51:10.375000,237.0,264.0,278.0,298.0,False,HARD,12.0,False,Aston Martin,0 days 00:49:32.587000,,1,,,,False,True,97.788,FP1,2025,Bahrain Grand Prix,C1
0 days 00:53:13.646000,DRU,34,0 days 00:02:03.271000,13.0,2.0,,0 days 00:53:11.869000,0 days 00:00:37.122000,0 days 00:00:51.845000,0 days 00:00:34.304000,0 days 00:51:47.497000,0 days 00:52:39.342000,0 days 00:53:13.646000,190.0,112.0,,287.0,False,HARD,13.0,False,Aston Martin,0 days 00:51:10.375000,,1,,,,False,False,123.271,FP1,2025,Bahrain Grand Prix,C1
0 days 01:03:27.297000,DRU,34,,14.0,3.0,0 days 01:01:10.391000,,,0 days 00:00:57.384000,0 days 00:00:35.752000,,0 days 01:02:51.791000,0 days 01:03:27.417000,156.0,157.0,284.0,111.0,False,SOFT,1.0,True,Aston Martin,0 days 00:53:13.646000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 01:05:02.495000,DRU,34,0 days 00:01:35.198000,15.0,3.0,,,0 days 00:00:29.939000,0 days 00:00:41.336000,0 days 00:00:23.923000,0 days 01:03:57.236000,0 days 01:04:38.572000,0 days 01:05:02.495000,239.0,267.0,280.0,316.0,True,SOFT,2.0,True,Aston Martin,0 days 01:03:27.297000,,1,,,,False,True,95.198,FP1,2025,Bahrain Grand Prix,C3
0 days 01:07:40.179000,DRU,34,,16.0,3.0,,0 days 01:07:38.315000,0 days 00:00:49.803000,0 days 00:01:08.581000,0 days 00:00:39.240000,0 days 01:05:52.498000,0 days 01:07:01.134000,0 days 01:07:40.179000,151.0,144.0,,158.0,False,SOFT,3.0,True,Aston Martin,0 days 01:05:02.495000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 01:10:39.847000,DRU,34,,17.0,4.0,0 days 01:08:10.254000,,0 days 00:01:16.288000,0 days 00:01:09.941000,0 days 00:00:33.420000,0 days 01:08:56.655000,0 days 01:10:06.588000,0 days 01:10:39.847000,152.0,120.0,284.0,105.0,False,SOFT,4.0,False,Aston Martin,0 days 01:07:40.179000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 01:12:15.052000,DRU,34,0 days 00:01:35.205000,18.0,4.0,,,0 days 00:00:29.905000,0 days 00:00:41.459000,0 days 00:00:23.841000,0 days 01:11:09.752000,0 days 01:11:51.211000,0 days 01:12:15.052000,239.0,267.0,282.0,319.0,False,SOFT,5.0,False,Aston Martin,0 days 01:10:39.847000,,1,,,,False,True,95.205,FP1,2025,Bahrain Grand Prix,C3
0 days 01:14:24.829000,DRU,34,0 days 00:02:09.777000,19.0,4.0,,0 days 01:14:22.948000,0 days 00:00:43.054000,0 days 00:00:51.923000,0 days 00:00:34.800000,0 days 01:12:58.106000,0 days 01:13:50.029000,0 days 01:14:24.829000,140.0,141.0,,220.0,False,SOFT,6.0,False,Aston Martin,0 days 01:12:15.052000,,1,,,,False,False,129.777,FP1,2025,Bahrain Grand Prix,C3
0 days 00:15:14.623000,IWA,37,,1.0,1.0,0 days 00:13:11.862000,,,0 days 00:00:52.347000,0 days 00:00:26.662000,,0 days 00:14:48.189000,0 days 00:15:14.737000,190.0,220.0,269.0,117.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:13:11.862000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:16:57.720000,IWA,37,0 days 00:01:43.097000,2.0,1.0,,,0 days 00:00:33.146000,0 days 00:00:45.033000,0 days 00:00:24.918000,0 days 00:15:47.769000,0 days 00:16:32.802000,0 days 00:16:57.720000,230.0,250.0,272.0,286.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:15:14.623000,,1,,,,False,True,103.097,FP1,2025,Bahrain Grand Prix,C2
0 days 00:18:39.237000,IWA,37,0 days 00:01:41.517000,3.0,1.0,,,0 days 00:00:32.562000,0 days 00:00:44.185000,0 days 00:00:24.770000,0 days 00:17:30.282000,0 days 00:18:14.467000,0 days 00:18:39.237000,232.0,259.0,276.0,295.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 00:16:57.720000,,1,,,,False,True,101.517,FP1,2025,Bahrain Grand Prix,C2
0 days 00:20:28.683000,IWA,37,0 days 00:01:49.446000,4.0,1.0,,0 days 00:20:26.895000,0 days 00:00:32.939000,0 days 00:00:44.705000,0 days 00:00:31.802000,0 days 00:19:12.176000,0 days 00:19:56.881000,0 days 00:20:28.683000,232.0,252.0,,292.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 00:18:39.237000,,1,,,,False,False,109.446,FP1,2025,Bahrain Grand Prix,C2
0 days 00:31:43.717000,IWA,37,,5.0,2.0,0 days 00:29:27.602000,,,0 days 00:00:57.648000,0 days 00:00:35.261000,,0 days 00:31:08.691000,0 days 00:31:43.810000,152.0,126.0,281.0,122.0,False,MEDIUM,5.0,False,Red Bull Racing,0 days 00:20:28.683000,,12,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:33:21.366000,IWA,37,0 days 00:01:37.649000,6.0,2.0,,,0 days 00:00:30.742000,0 days 00:00:42.498000,0 days 00:00:24.409000,0 days 00:32:14.459000,0 days 00:32:56.957000,0 days 00:33:21.366000,235.0,267.0,278.0,319.0,True,MEDIUM,6.0,False,Red Bull Racing,0 days 00:31:43.717000,,1,,,,False,True,97.649,FP1,2025,Bahrain Grand Prix,C2
0 days 00:35:55.568000,IWA,37,,7.0,2.0,,,0 days 00:00:47.201000,0 days 00:01:08.499000,0 days 00:00:38.389000,0 days 00:34:08.883000,0 days 00:35:17.389000,0 days 00:35:55.622000,122.0,156.0,179.0,257.0,False,MEDIUM,7.0,False,Red Bull Racing,0 days 00:33:21.366000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:38:20.301000,IWA,37,0 days 00:02:24.733000,8.0,2.0,,,0 days 00:00:51.076000,0 days 00:01:05.687000,0 days 00:00:27.970000,0 days 00:36:46.644000,0 days 00:37:52.331000,0 days 00:38:20.301000,134.0,179.0,281.0,186.0,False,MEDIUM,8.0,False,Red Bull Racing,0 days 00:35:55.568000,,1,,,,False,True,144.733,FP1,2025,Bahrain Grand Prix,C2
0 days 00:39:57.102000,IWA,37,0 days 00:01:36.801000,9.0,2.0,,,0 days 00:00:30.443000,0 days 00:00:42.356000,0 days 00:00:24.002000,0 days 00:38:50.744000,0 days 00:39:33.100000,0 days 00:39:57.102000,236.0,265.0,281.0,317.0,True,MEDIUM,9.0,False,Red Bull Racing,0 days 00:38:20.301000,,1,,,,False,True,96.801,FP1,2025,Bahrain Grand Prix,C2
0 days 00:42:30.213000,IWA,37,,10.0,2.0,,0 days 00:42:28.470000,0 days 00:00:45.307000,0 days 00:01:07.688000,0 days 00:00:40.150000,0 days 00:40:42.607000,0 days 00:41:50.282000,0 days 00:42:30.213000,121.0,168.0,,219.0,False,MEDIUM,10.0,False,Red Bull Racing,0 days 00:39:57.102000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:45:26.960000,IWA,37,,11.0,3.0,0 days 00:43:02.548000,,0 days 00:01:19.422000,0 days 00:01:03.050000,0 days 00:00:34.265000,0 days 00:43:49.868000,0 days 00:44:52.944000,0 days 00:45:27.039000,135.0,157.0,283.0,108.0,False,MEDIUM,11.0,False,Red Bull Racing,0 days 00:42:30.213000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:47:03.538000,IWA,37,0 days 00:01:36.578000,12.0,3.0,,,0 days 00:00:30.412000,0 days 00:00:42.183000,0 days 00:00:23.983000,0 days 00:45:57.372000,0 days 00:46:39.555000,0 days 00:47:03.538000,237.0,267.0,283.0,320.0,True,MEDIUM,12.0,False,Red Bull Racing,0 days 00:45:26.960000,,1,,,,False,True,96.578,FP1,2025,Bahrain Grand Prix,C2
0 days 00:49:00.574000,IWA,37,0 days 00:01:57.036000,13.0,3.0,,0 days 00:48:58.760000,0 days 00:00:34.831000,0 days 00:00:50.935000,0 days 00:00:31.270000,0 days 00:47:38.369000,0 days 00:48:29.304000,0 days 00:49:00.574000,198.0,181.0,,294.0,False,MEDIUM,13.0,False,Red Bull Racing,0 days 00:47:03.538000,,1,,,,False,False,117.036,FP1,2025,Bahrain Grand Prix,C2
0 days 00:59:22.533000,IWA,37,,14.0,4.0,0 days 00:57:19.129000,,,0 days 00:00:54.041000,0 days 00:00:27.838000,,0 days 00:58:54.842000,0 days 00:59:22.653000,178.0,215.0,283.0,124.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:49:00.574000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 01:00:58.008000,IWA,37,0 days 00:01:35.475000,15.0,4.0,,,0 days 00:00:30.162000,0 days 00:00:41.509000,0 days 00:00:23.804000,0 days 00:59:52.695000,0 days 01:00:34.204000,0 days 01:00:58.008000,235.0,269.0,283.0,320.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:59:22.533000,,1,,,,False,True,95.475,FP1,2025,Bahrain Grand Prix,C2
0 days 01:03:25.257000,IWA,37,0 days 00:02:27.249000,16.0,4.0,,0 days 01:03:23.413000,0 days 00:00:42.335000,0 days 00:01:05.608000,0 days 00:00:39.306000,0 days 01:01:40.343000,0 days 01:02:45.951000,0 days 01:03:25.257000,100.0,141.0,,258.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:00:58.008000,,1,,,,False,False,147.249,FP1,2025,Bahrain Grand Prix,C2
0 days 01:06:21.345000,IWA,37,,17.0,5.0,0 days 01:03:55.666000,,0 days 00:01:18.180000,0 days 00:01:03.540000,0 days 00:00:34.247000,0 days 01:04:43.614000,0 days 01:05:47.140000,0 days 01:06:21.345000,135.0,159.0,203.0,99.0,False,MEDIUM,4.0,False,Red Bull Racing,0 days 01:03:25.257000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 01:08:56.643000,IWA,37,,18.0,5.0,,,0 days 00:00:47.625000,0 days 00:01:08.813000,0 days 00:00:38.904000,0 days 01:07:09.054000,0 days 01:08:17.906000,0 days 01:08:56.663000,78.0,176.0,283.0,247.0,False,MEDIUM,5.0,False,Red Bull Racing,0 days 01:06:21.345000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 01:10:32.433000,IWA,37,0 days 00:01:35.790000,19.0,5.0,,,0 days 00:00:30.228000,0 days 00:00:41.740000,0 days 00:00:23.822000,0 days 01:09:26.871000,0 days 01:10:08.611000,0 days 01:10:32.433000,237.0,270.0,285.0,320.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 01:08:56.643000,,1,,,,False,True,95.79,FP1,2025,Bahrain Grand Prix,C2
0 days 01:12:37.820000,IWA,37,0 days 00:02:05.387000,20.0,5.0,,0 days 01:12:35.951000,0 days 00:00:37.851000,0 days 00:00:55.557000,0 days 00:00:31.979000,0 days 01:11:10.284000,0 days 01:12:05.841000,0 days 01:12:37.820000,131.0,207.0,,292.0,False,MEDIUM,7.0,False,Red Bull Racing,0 days 01:10:32.433000,,1,,,,False,False,125.387,FP1,2025,Bahrain Grand Prix,C2
0 days 00:16:25.667000,BEG,38,,1.0,1.0,0 days 00:13:57.612000,,,0 days 00:00:54.428000,0 days 00:00:33.461000,,0 days 00:15:52.416000,0 days 00:16:25.894000,161.0,189.0,279.0,37.0,False,HARD,1.0,True,Ferrari,0 days 00:13:57.612000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:18:05.610000,BEG,38,0 days 00:01:39.943000,2.0,1.0,,,0 days 00:00:31.731000,0 days 00:00:43.934000,0 days 00:00:24.278000,0 days 00:16:57.398000,0 days 00:17:41.332000,0 days 00:18:05.610000,237.0,252.0,281.0,302.0,True,HARD,2.0,True,Ferrari,0 days 00:16:25.667000,,1,,,,False,True,99.943,FP1,2025,Bahrain Grand Prix,C1
0 days 00:19:47.221000,BEG,38,0 days 00:01:41.611000,3.0,1.0,,,0 days 00:00:33.364000,0 days 00:00:43.795000,0 days 00:00:24.452000,0 days 00:18:38.974000,0 days 00:19:22.769000,0 days 00:19:47.221000,233.0,252.0,281.0,296.0,False,HARD,3.0,True,Ferrari,0 days 00:18:05.610000,,1,,,,False,True,101.611,FP1,2025,Bahrain Grand Prix,C1
